date_key,full_date,y,m,d,day_suffix,year_month,wkd,wkd_name,month_name,q,year_quarter,day_year,w,iso_w,week_month,is_weekend,is_weekday,previous_weekday,next_weekday,is_holiday,holiday_name,is_workday,workday_id,workday_date,workday_number,pwd,nwd,first_workday_in_month,last_workday_in_month,first_day_year,first_day_quarter,first_day_month,first_day_week,last_day_year,last_day_quarter,last_day_month,last_day_week,previous_day,next_day,previous_year_month,next_year_month,previous_quarter,next_quarter,previous_year,next_year,is_today,is_report_day,is_current_week,is_current_month,is_current_quarter,is_current_year,created
20120508,2012-05-08,2012,5,8,th,2012-05,1,Tuesday,May,2,2012-Q2,129,20,19,2,0,1,2012-05-07,2012-05-09,1,Victory Day,0,595,2012-05-07,4,2012-05-04,2012-05-09,2012-05-02,2012-05-31,2012-01-01,2012-04-01,2012-05-01,2012-05-07,2012-12-31,2012-06-30,2012-05-31,2012-05-13,2012-05-07,2012-05-09,2012-04,2012-06,1,3,2011,2013,0,0,0,0,0,0,2025-04-16 11:40:18.743739
20120509,2012-05-09,2012,5,9,th,2012-05,2,Wednesday,May,2,2012-Q2,130,20,19,2,0,1,2012-05-08,2012-05-10,0,,1,596,2012-05-09,5,2012-05-07,2012-05-10,2012-05-02,2012-05-31,2012-01-01,2012-04-01,2012-05-01,2012-05-07,2012-12-31,2012-06-30,2012-05-31,2012-05-13,2012-05-08,2012-05-10,2012-04,2012-06,1,3,2011,2013,0,0,0,0,0,0,2025-04-16 11:40:18.743739
20120510,2012-05-10,2012,5,10,th,2012-05,3,Thursday,May,2,2012-Q2,131,20,19,2,0,1,2012-05-09,2012-05-11,0,,1,597,2012-05-10,6,2012-05-09,2012-05-11,2012-05-02,2012-05-31,2012-01-01,2012-04-01,2012-05-01,2012-05-07,2012-12-31,2012-06-30,2012-05-31,2012-05-13,2012-05-09,2012-05-11,2012-04,2012-06,1,3,2011,2013,0,0,0,0,0,0,2025-04-16 11:40:18.743739
20120511,2012-05-11,2012,5,11,th,2012-05,4,Friday,May,2,2012-Q2,132,20,19,2,0,1,2012-05-10,2012-05-14,0,,1,598,2012-05-11,7,2012-05-10,2012-05-14,2012-05-02,2012-05-31,2012-01-01,2012-04-01,2012-05-01,2012-05-07,2012-12-31,2012-06-30,2012-05-31,2012-05-13,2012-05-10,2012-05-12,2012-04,2012-06,1,3,2011,2013,0,0,0,0,0,0,2025-04-16 11:40:18.743739
20120512,2012-05-12,2012,5,12,th,2012-05,5,Saturday,May,2,2012-Q2,133,20,19,2,1,0,2012-05-11,2012-05-14,0,,0,598,2012-05-11,7,2012-05-10,2012-05-14,2012-05-02,2012-05-31,2012-01-01,2012-04-01,2012-05-01,2012-05-07,2012-12-31,2012-06-30,2012-05-31,2012-05-13,2012-05-11,2012-05-13,2012-04,2012-06,1,3,2011,2013,0,0,0,0,0,0,2025-04-16 11:40:18.743739
20120513,2012-05-13,2012,5,13,th,2012-05,6,Sunday,May,2,2012-Q2,134,20,19,2,1,0,2012-05-11,2012-05-14,0,,0,598,2012-05-11,7,2012-05-10,2012-05-14,2012-05-02,2012-05-31,2012-01-01,2012-04-01,2012-05-01,2012-05-07,2012-12-31,2012-06-30,2012-05-31,2012-05-13,2012-05-12,2012-05-14,2012-04,2012-06,1,3,2011,2013,0,0,0,0,0,0,2025-04-16 11:40:18.743739
20120514,2012-05-14,2012,5,14,th,2012-05,0,Monday,May,2,2012-Q2,135,21,20,3,0,1,2012-05-11,2012-05-15,0,,1,599,2012-05-14,8,2012-05-11,2012-05-15,2012-05-02,2012-05-31,2012-01-01,2012-04-01,2012-05-01,2012-05-14,2012-12-31,2012-06-30,2012-05-31,2012-05-20,2012-05-13,2012-05-15,2012-04,2012-06,1,3,2011,2013,0,0,0,0,0,0,2025-04-16 11:40:18.743739
20120515,2012-05-15,2012,5,15,th,2012-05,1,Tuesday,May,2,2012-Q2,136,21,20,3,0,1,2012-05-14,2012-05-16,0,,1,600,2012-05-15,9,2012-05-14,2012-05-16,2012-05-02,2012-05-31,2012-01-01,2012-04-01,2012-05-01,2012-05-14,2012-12-31,2012-06-30,2012-05-31,2012-05-20,2012-05-14,2012-05-16,2012-04,2012-06,1,3,2011,2013,0,0,0,0,0,0,2025-04-16 11:40:18.743739
20120516,2012-05-16,2012,5,16,th,2012-05,2,Wednesday,May,2,2012-Q2,137,21,20,3,0,1,2012-05-15,2012-05-17,0,,1,601,2012-05-16,10,2012-05-15,2012-05-17,2012-05-02,2012-05-31,2012-01-01,2012-04-01,2012-05-01,2012-05-14,2012-12-31,2012-06-30,2012-05-31,2012-05-20,2012-05-15,2012-05-17,2012-04,2012-06,1,3,2011,2013,0,0,0,0,0,0,2025-04-16 11:40:18.743739
20120517,2012-05-17,2012,5,17,th,2012-05,3,Thursday,May,2,2012-Q2,138,21,20,3,0,1,2012-05-16,2012-05-18,0,,1,602,2012-05-17,11,2012-05-16,2012-05-18,2012-05-02,2012-05-31,2012-01-01,2012-04-01,2012-05-01,2012-05-14,2012-12-31,2012-06-30,2012-05-31,2012-05-20,2012-05-16,2012-05-18,2012-04,2012-06,1,3,2011,2013,0,0,0,0,0,0,2025-04-16 11:40:18.743739
20120518,2012-05-18,2012,5,18,th,2012-05,4,Friday,May,2,2012-Q2,139,21,20,3,0,1,2012-05-17,2012-05-21,0,,1,603,2012-05-18,12,2012-05-17,2012-05-21,2012-05-02,2012-05-31,2012-01-01,2012-04-01,2012-05-01,2012-05-14,2012-12-31,2012-06-30,2012-05-31,2012-05-20,2012-05-17,2012-05-19,2012-04,2012-06,1,3,2011,2013,0,0,0,0,0,0,2025-04-16 11:40:18.743739
20120519,2012-05-19,2012,5,19,th,2012-05,5,Saturday,May,2,2012-Q2,140,21,20,3,1,0,2012-05-18,2012-05-21,0,,0,603,2012-05-18,12,2012-05-17,2012-05-21,2012-05-02,2012-05-31,2012-01-01,2012-04-01,2012-05-01,2012-05-14,2012-12-31,2012-06-30,2012-05-31,2012-05-20,2012-05-18,2012-05-20,2012-04,2012-06,1,3,2011,2013,0,0,0,0,0,0,2025-04-16 11:40:18.743739
20120520,2012-05-20,2012,5,20,th,2012-05,6,Sunday,May,2,2012-Q2,141,21,20,3,1,0,2012-05-18,2012-05-21,0,,0,603,2012-05-18,12,2012-05-17,2012-05-21,2012-05-02,2012-05-31,2012-01-01,2012-04-01,2012-05-01,2012-05-14,2012-12-31,2012-06-30,2012-05-31,2012-05-20,2012-05-19,2012-05-21,2012-04,2012-06,1,3,2011,2013,0,0,0,0,0,0,2025-04-16 11:40:18.743739
20120521,2012-05-21,2012,5,21,st,2012-05,0,Monday,May,2,2012-Q2,142,22,21,4,0,1,2012-05-18,2012-05-22,0,,1,604,2012-05-21,13,2012-05-18,2012-05-22,2012-05-02,2012-05-31,2012-01-01,2012-04-01,2012-05-01,2012-05-21,2012-12-31,2012-06-30,2012-05-31,2012-05-27,2012-05-20,2012-05-22,2012-04,2012-06,1,3,2011,2013,0,0,0,0,0,0,2025-04-16 11:40:18.743739
20120522,2012-05-22,2012,5,22,nd,2012-05,1,Tuesday,May,2,2012-Q2,143,22,21,4,0,1,2012-05-21,2012-05-23,0,,1,605,2012-05-22,14,2012-05-21,2012-05-23,2012-05-02,2012-05-31,2012-01-01,2012-04-01,2012-05-01,2012-05-21,2012-12-31,2012-06-30,2012-05-31,2012-05-27,2012-05-21,2012-05-23,2012-04,2012-06,1,3,2011,2013,0,0,0,0,0,0,2025-04-16 11:40:18.743739
20120523,2012-05-23,2012,5,23,rd,2012-05,2,Wednesday,May,2,2012-Q2,144,22,21,4,0,1,2012-05-22,2012-05-24,0,,1,606,2012-05-23,15,2012-05-22,2012-05-24,2012-05-02,2012-05-31,2012-01-01,2012-04-01,2012-05-01,2012-05-21,2012-12-31,2012-06-30,2012-05-31,2012-05-27,2012-05-22,2012-05-24,2012-04,2012-06,1,3,2011,2013,0,0,0,0,0,0,2025-04-16 11:40:18.743739
20120524,2012-05-24,2012,5,24,th,2012-05,3,Thursday,May,2,2012-Q2,145,22,21,4,0,1,2012-05-23,2012-05-25,0,,1,607,2012-05-24,16,2012-05-23,2012-05-25,2012-05-02,2012-05-31,2012-01-01,2012-04-01,2012-05-01,2012-05-21,2012-12-31,2012-06-30,2012-05-31,2012-05-27,2012-05-23,2012-05-25,2012-04,2012-06,1,3,2011,2013,0,0,0,0,0,0,2025-04-16 11:40:18.743739
20120525,2012-05-25,2012,5,25,th,2012-05,4,Friday,May,2,2012-Q2,146,22,21,4,0,1,2012-05-24,2012-05-28,0,,1,608,2012-05-25,17,2012-05-24,2012-05-28,2012-05-02,2012-05-31,2012-01-01,2012-04-01,2012-05-01,2012-05-21,2012-12-31,2012-06-30,2012-05-31,2012-05-27,2012-05-24,2012-05-26,2012-04,2012-06,1,3,2011,2013,0,0,0,0,0,0,2025-04-16 11:40:18.743739
20120526,2012-05-26,2012,5,26,th,2012-05,5,Saturday,May,2,2012-Q2,147,22,21,4,1,0,2012-05-25,2012-05-28,0,,0,608,2012-05-25,17,2012-05-24,2012-05-28,2012-05-02,2012-05-31,2012-01-01,2012-04-01,2012-05-01,2012-05-21,2012-12-31,2012-06-30,2012-05-31,2012-05-27,2012-05-25,2012-05-27,2012-04,2012-06,1,3,2011,2013,0,0,0,0,0,0,2025-04-16 11:40:18.743739
20120527,2012-05-27,2012,5,27,th,2012-05,6,Sunday,May,2,2012-Q2,148,22,21,4,1,0,2012-05-25,2012-05-28,0,,0,608,2012-05-25,17,2012-05-24,2012-05-28,2012-05-02,2012-05-31,2012-01-01,2012-04-01,2012-05-01,2012-05-21,2012-12-31,2012-06-30,2012-05-31,2012-05-27,2012-05-26,2012-05-28,2012-04,2012-06,1,3,2011,2013,0,0,0,0,0,0,2025-04-16 11:40:18.743739
20120528,2012-05-28,2012,5,28,th,2012-05,0,Monday,May,2,2012-Q2,149,23,22,5,0,1,2012-05-25,2012-05-29,0,,1,609,2012-05-28,18,2012-05-25,2012-05-29,2012-05-02,2012-05-31,2012-01-01,2012-04-01,2012-05-01,2012-05-28,2012-12-31,2012-06-30,2012-05-31,2012-06-03,2012-05-27,2012-05-29,2012-04,2012-06,1,3,2011,2013,0,0,0,0,0,0,2025-04-16 11:40:18.743739
20120529,2012-05-29,2012,5,29,th,2012-05,1,Tuesday,May,2,2012-Q2,150,23,22,5,0,1,2012-05-28,2012-05-30,0,,1,610,2012-05-29,19,2012-05-28,2012-05-30,2012-05-02,2012-05-31,2012-01-01,2012-04-01,2012-05-01,2012-05-28,2012-12-31,2012-06-30,2012-05-31,2012-06-03,2012-05-28,2012-05-30,2012-04,2012-06,1,3,2011,2013,0,0,0,0,0,0,2025-04-16 11:40:18.743739
20120530,2012-05-30,2012,5,30,th,2012-05,2,Wednesday,May,2,2012-Q2,151,23,22,5,0,1,2012-05-29,2012-05-31,0,,1,611,2012-05-30,20,2012-05-29,2012-05-31,2012-05-02,2012-05-31,2012-01-01,2012-04-01,2012-05-01,2012-05-28,2012-12-31,2012-06-30,2012-05-31,2012-06-03,2012-05-29,2012-05-31,2012-04,2012-06,1,3,2011,2013,0,0,0,0,0,0,2025-04-16 11:40:18.743739
20120531,2012-05-31,2012,5,31,st,2012-05,3,Thursday,May,2,2012-Q2,152,23,22,5,0,1,2012-05-30,2012-06-01,0,,1,612,2012-05-31,21,2012-05-30,2012-06-01,2012-05-02,2012-05-31,2012-01-01,2012-04-01,2012-05-01,2012-05-28,2012-12-31,2012-06-30,2012-05-31,2012-06-03,2012-05-30,2012-06-01,2012-04,2012-06,1,3,2011,2013,0,0,0,0,0,0,2025-04-16 11:40:18.743739
20120601,2012-06-01,2012,6,1,st,2012-06,4,Friday,June,2,2012-Q2,153,23,22,1,0,1,2012-05-31,2012-06-04,0,,1,613,2012-06-01,1,2012-05-31,2012-06-04,2012-06-01,2012-06-29,2012-01-01,2012-04-01,2012-06-01,2012-05-28,2012-12-31,2012-06-30,2012-06-30,2012-06-03,2012-05-31,2012-06-02,2012-05,2012-07,1,3,2011,2013,0,0,0,0,0,0,2025-04-16 11:40:18.743739
20120602,2012-06-02,2012,6,2,nd,2012-06,5,Saturday,June,2,2012-Q2,154,23,22,1,1,0,2012-06-01,2012-06-04,0,,0,613,2012-06-01,1,2012-05-31,2012-06-04,2012-06-01,2012-06-29,2012-01-01,2012-04-01,2012-06-01,2012-05-28,2012-12-31,2012-06-30,2012-06-30,2012-06-03,2012-06-01,2012-06-03,2012-05,2012-07,1,3,2011,2013,0,0,0,0,0,0,2025-04-16 11:40:18.743739
20120603,2012-06-03,2012,6,3,rd,2012-06,6,Sunday,June,2,2012-Q2,155,23,22,1,1,0,2012-06-01,2012-06-04,0,,0,613,2012-06-01,1,2012-05-31,2012-06-04,2012-06-01,2012-06-29,2012-01-01,2012-04-01,2012-06-01,2012-05-28,2012-12-31,2012-06-30,2012-06-30,2012-06-03,2012-06-02,2012-06-04,2012-05,2012-07,1,3,2011,2013,0,0,0,0,0,0,2025-04-16 11:40:18.743739
20120604,2012-06-04,2012,6,4,th,2012-06,0,Monday,June,2,2012-Q2,156,24,23,2,0,1,2012-06-01,2012-06-05,0,,1,614,2012-06-04,2,2012-06-01,2012-06-05,2012-06-01,2012-06-29,2012-01-01,2012-04-01,2012-06-01,2012-06-04,2012-12-31,2012-06-30,2012-06-30,2012-06-10,2012-06-03,2012-06-05,2012-05,2012-07,1,3,2011,2013,0,0,0,0,0,0,2025-04-16 11:40:18.743739
20120605,2012-06-05,2012,6,5,th,2012-06,1,Tuesday,June,2,2012-Q2,157,24,23,2,0,1,2012-06-04,2012-06-06,0,,1,615,2012-06-05,3,2012-06-04,2012-06-06,2012-06-01,2012-06-29,2012-01-01,2012-04-01,2012-06-01,2012-06-04,2012-12-31,2012-06-30,2012-06-30,2012-06-10,2012-06-04,2012-06-06,2012-05,2012-07,1,3,2011,2013,0,0,0,0,0,0,2025-04-16 11:40:18.743739
20120606,2012-06-06,2012,6,6,th,2012-06,2,Wednesday,June,2,2012-Q2,158,24,23,2,0,1,2012-06-05,2012-06-07,0,,1,616,2012-06-06,4,2012-06-05,2012-06-07,2012-06-01,2012-06-29,2012-01-01,2012-04-01,2012-06-01,2012-06-04,2012-12-31,2012-06-30,2012-06-30,2012-06-10,2012-06-05,2012-06-07,2012-05,2012-07,1,3,2011,2013,0,0,0,0,0,0,2025-04-16 11:40:18.743739
20120607,2012-06-07,2012,6,7,th,2012-06,3,Thursday,June,2,2012-Q2,159,24,23,2,0,1,2012-06-06,2012-06-08,0,,1,617,2012-06-07,5,2012-06-06,2012-06-08,2012-06-01,2012-06-29,2012-01-01,2012-04-01,2012-06-01,2012-06-04,2012-12-31,2012-06-30,2012-06-30,2012-06-10,2012-06-06,2012-06-08,2012-05,2012-07,1,3,2011,2013,0,0,0,0,0,0,2025-04-16 11:40:18.743739
20120608,2012-06-08,2012,6,8,th,2012-06,4,Friday,June,2,2012-Q2,160,24,23,2,0,1,2012-06-07,2012-06-11,0,,1,618,2012-06-08,6,2012-06-07,2012-06-11,2012-06-01,2012-06-29,2012-01-01,2012-04-01,2012-06-01,2012-06-04,2012-12-31,2012-06-30,2012-06-30,2012-06-10,2012-06-07,2012-06-09,2012-05,2012-07,1,3,2011,2013,0,0,0,0,0,0,2025-04-16 11:40:18.743739
20120609,2012-06-09,2012,6,9,th,2012-06,5,Saturday,June,2,2012-Q2,161,24,23,2,1,0,2012-06-08,2012-06-11,0,,0,618,2012-06-08,6,2012-06-07,2012-06-11,2012-06-01,2012-06-29,2012-01-01,2012-04-01,2012-06-01,2012-06-04,2012-12-31,2012-06-30,2012-06-30,2012-06-10,2012-06-08,2012-06-10,2012-05,2012-07,1,3,2011,2013,0,0,0,0,0,0,2025-04-16 11:40:18.743739
20120610,2012-06-10,2012,6,10,th,2012-06,6,Sunday,June,2,2012-Q2,162,24,23,2,1,0,2012-06-08,2012-06-11,0,,0,618,2012-06-08,6,2012-06-07,2012-06-11,2012-06-01,2012-06-29,2012-01-01,2012-04-01,2012-06-01,2012-06-04,2012-12-31,2012-06-30,2012-06-30,2012-06-10,2012-06-09,2012-06-11,2012-05,2012-07,1,3,2011,2013,0,0,0,0,0,0,2025-04-16 11:40:18.743739
20120611,2012-06-11,2012,6,11,th,2012-06,0,Monday,June,2,2012-Q2,163,25,24,3,0,1,2012-06-08,2012-06-12,0,,1,619,2012-06-11,7,2012-06-08,2012-06-12,2012-06-01,2012-06-29,2012-01-01,2012-04-01,2012-06-01,2012-06-11,2012-12-31,2012-06-30,2012-06-30,2012-06-17,2012-06-10,2012-06-12,2012-05,2012-07,1,3,2011,2013,0,0,0,0,0,0,2025-04-16 11:40:18.743739
20120612,2012-06-12,2012,6,12,th,2012-06,1,Tuesday,June,2,2012-Q2,164,25,24,3,0,1,2012-06-11,2012-06-13,0,,1,620,2012-06-12,8,2012-06-11,2012-06-13,2012-06-01,2012-06-29,2012-01-01,2012-04-01,2012-06-01,2012-06-11,2012-12-31,2012-06-30,2012-06-30,2012-06-17,2012-06-11,2012-06-13,2012-05,2012-07,1,3,2011,2013,0,0,0,0,0,0,2025-04-16 11:40:18.743739
20120613,2012-06-13,2012,6,13,th,2012-06,2,Wednesday,June,2,2012-Q2,165,25,24,3,0,1,2012-06-12,2012-06-14,0,,1,621,2012-06-13,9,2012-06-12,2012-06-14,2012-06-01,2012-06-29,2012-01-01,2012-04-01,2012-06-01,2012-06-11,2012-12-31,2012-06-30,2012-06-30,2012-06-17,2012-06-12,2012-06-14,2012-05,2012-07,1,3,2011,2013,0,0,0,0,0,0,2025-04-16 11:40:18.743739
20120614,2012-06-14,2012,6,14,th,2012-06,3,Thursday,June,2,2012-Q2,166,25,24,3,0,1,2012-06-13,2012-06-15,0,,1,622,2012-06-14,10,2012-06-13,2012-06-15,2012-06-01,2012-06-29,2012-01-01,2012-04-01,2012-06-01,2012-06-11,2012-12-31,2012-06-30,2012-06-30,2012-06-17,2012-06-13,2012-06-15,2012-05,2012-07,1,3,2011,2013,0,0,0,0,0,0,2025-04-16 11:40:18.743739
20120615,2012-06-15,2012,6,15,th,2012-06,4,Friday,June,2,2012-Q2,167,25,24,3,0,1,2012-06-14,2012-06-18,0,,1,623,2012-06-15,11,2012-06-14,2012-06-18,2012-06-01,2012-06-29,2012-01-01,2012-04-01,2012-06-01,2012-06-11,2012-12-31,2012-06-30,2012-06-30,2012-06-17,2012-06-14,2012-06-16,2012-05,2012-07,1,3,2011,2013,0,0,0,0,0,0,2025-04-16 11:40:18.743739
20120616,2012-06-16,2012,6,16,th,2012-06,5,Saturday,June,2,2012-Q2,168,25,24,3,1,0,2012-06-15,2012-06-18,0,,0,623,2012-06-15,11,2012-06-14,2012-06-18,2012-06-01,2012-06-29,2012-01-01,2012-04-01,2012-06-01,2012-06-11,2012-12-31,2012-06-30,2012-06-30,2012-06-17,2012-06-15,2012-06-17,2012-05,2012-07,1,3,2011,2013,0,0,0,0,0,0,2025-04-16 11:40:18.743739
20120617,2012-06-17,2012,6,17,th,2012-06,6,Sunday,June,2,2012-Q2,169,25,24,3,1,0,2012-06-15,2012-06-18,0,,0,623,2012-06-15,11,2012-06-14,2012-06-18,2012-06-01,2012-06-29,2012-01-01,2012-04-01,2012-06-01,2012-06-11,2012-12-31,2012-06-30,2012-06-30,2012-06-17,2012-06-16,2012-06-18,2012-05,2012-07,1,3,2011,2013,0,0,0,0,0,0,2025-04-16 11:40:18.743739
20120618,2012-06-18,2012,6,18,th,2012-06,0,Monday,June,2,2012-Q2,170,26,25,4,0,1,2012-06-15,2012-06-19,0,,1,624,2012-06-18,12,2012-06-15,2012-06-19,2012-06-01,2012-06-29,2012-01-01,2012-04-01,2012-06-01,2012-06-18,2012-12-31,2012-06-30,2012-06-30,2012-06-24,2012-06-17,2012-06-19,2012-05,2012-07,1,3,2011,2013,0,0,0,0,0,0,2025-04-16 11:40:18.743739
20120619,2012-06-19,2012,6,19,th,2012-06,1,Tuesday,June,2,2012-Q2,171,26,25,4,0,1,2012-06-18,2012-06-20,0,,1,625,2012-06-19,13,2012-06-18,2012-06-20,2012-06-01,2012-06-29,2012-01-01,2012-04-01,2012-06-01,2012-06-18,2012-12-31,2012-06-30,2012-06-30,2012-06-24,2012-06-18,2012-06-20,2012-05,2012-07,1,3,2011,2013,0,0,0,0,0,0,2025-04-16 11:40:18.743739
20120620,2012-06-20,2012,6,20,th,2012-06,2,Wednesday,June,2,2012-Q2,172,26,25,4,0,1,2012-06-19,2012-06-21,0,,1,626,2012-06-20,14,2012-06-19,2012-06-21,2012-06-01,2012-06-29,2012-01-01,2012-04-01,2012-06-01,2012-06-18,2012-12-31,2012-06-30,2012-06-30,2012-06-24,2012-06-19,2012-06-21,2012-05,2012-07,1,3,2011,2013,0,0,0,0,0,0,2025-04-16 11:40:18.743739
20120621,2012-06-21,2012,6,21,st,2012-06,3,Thursday,June,2,2012-Q2,173,26,25,4,0,1,2012-06-20,2012-06-22,0,,1,627,2012-06-21,15,2012-06-20,2012-06-22,2012-06-01,2012-06-29,2012-01-01,2012-04-01,2012-06-01,2012-06-18,2012-12-31,2012-06-30,2012-06-30,2012-06-24,2012-06-20,2012-06-22,2012-05,2012-07,1,3,2011,2013,0,0,0,0,0,0,2025-04-16 11:40:18.743739
20120622,2012-06-22,2012,6,22,nd,2012-06,4,Friday,June,2,2012-Q2,174,26,25,4,0,1,2012-06-21,2012-06-25,0,,1,628,2012-06-22,16,2012-06-21,2012-06-25,2012-06-01,2012-06-29,2012-01-01,2012-04-01,2012-06-01,2012-06-18,2012-12-31,2012-06-30,2012-06-30,2012-06-24,2012-06-21,2012-06-23,2012-05,2012-07,1,3,2011,2013,0,0,0,0,0,0,2025-04-16 11:40:18.743739
20120623,2012-06-23,2012,6,23,rd,2012-06,5,Saturday,June,2,2012-Q2,175,26,25,4,1,0,2012-06-22,2012-06-25,0,,0,628,2012-06-22,16,2012-06-21,2012-06-25,2012-06-01,2012-06-29,2012-01-01,2012-04-01,2012-06-01,2012-06-18,2012-12-31,2012-06-30,2012-06-30,2012-06-24,2012-06-22,2012-06-24,2012-05,2012-07,1,3,2011,2013,0,0,0,0,0,0,2025-04-16 11:40:18.743739
20120624,2012-06-24,2012,6,24,th,2012-06,6,Sunday,June,2,2012-Q2,176,26,25,4,1,0,2012-06-22,2012-06-25,0,,0,628,2012-06-22,16,2012-06-21,2012-06-25,2012-06-01,2012-06-29,2012-01-01,2012-04-01,2012-06-01,2012-06-18,2012-12-31,2012-06-30,2012-06-30,2012-06-24,2012-06-23,2012-06-25,2012-05,2012-07,1,3,2011,2013,0,0,0,0,0,0,2025-04-16 11:40:18.743739
20120625,2012-06-25,2012,6,25,th,2012-06,0,Monday,June,2,2012-Q2,177,27,26,5,0,1,2012-06-22,2012-06-26,0,,1,629,2012-06-25,17,2012-06-22,2012-06-26,2012-06-01,2012-06-29,2012-01-01,2012-04-01,2012-06-01,2012-06-25,2012-12-31,2012-06-30,2012-06-30,2012-07-01,2012-06-24,2012-06-26,2012-05,2012-07,1,3,2011,2013,0,0,0,0,0,0,2025-04-16 11:40:18.743739
20120626,2012-06-26,2012,6,26,th,2012-06,1,Tuesday,June,2,2012-Q2,178,27,26,5,0,1,2012-06-25,2012-06-27,0,,1,630,2012-06-26,18,2012-06-25,2012-06-27,2012-06-01,2012-06-29,2012-01-01,2012-04-01,2012-06-01,2012-06-25,2012-12-31,2012-06-30,2012-06-30,2012-07-01,2012-06-25,2012-06-27,2012-05,2012-07,1,3,2011,2013,0,0,0,0,0,0,2025-04-16 11:40:18.743739
20120627,2012-06-27,2012,6,27,th,2012-06,2,Wednesday,June,2,2012-Q2,179,27,26,5,0,1,2012-06-26,2012-06-28,0,,1,631,2012-06-27,19,2012-06-26,2012-06-28,2012-06-01,2012-06-29,2012-01-01,2012-04-01,2012-06-01,2012-06-25,2012-12-31,2012-06-30,2012-06-30,2012-07-01,2012-06-26,2012-06-28,2012-05,2012-07,1,3,2011,2013,0,0,0,0,0,0,2025-04-16 11:40:18.743739
20120628,2012-06-28,2012,6,28,th,2012-06,3,Thursday,June,2,2012-Q2,180,27,26,5,0,1,2012-06-27,2012-06-29,0,,1,632,2012-06-28,20,2012-06-27,2012-06-29,2012-06-01,2012-06-29,2012-01-01,2012-04-01,2012-06-01,2012-06-25,2012-12-31,2012-06-30,2012-06-30,2012-07-01,2012-06-27,2012-06-29,2012-05,2012-07,1,3,2011,2013,0,0,0,0,0,0,2025-04-16 11:40:18.743739
20120629,2012-06-29,2012,6,29,th,2012-06,4,Friday,June,2,2012-Q2,181,27,26,5,0,1,2012-06-28,2012-07-02,0,,1,633,2012-06-29,21,2012-06-28,2012-07-02,2012-06-01,2012-06-29,2012-01-01,2012-04-01,2012-06-01,2012-06-25,2012-12-31,2012-06-30,2012-06-30,2012-07-01,2012-06-28,2012-06-30,2012-05,2012-07,1,3,2011,2013,0,0,0,0,0,0,2025-04-16 11:40:18.743739
20120630,2012-06-30,2012,6,30,th,2012-06,5,Saturday,June,2,2012-Q2,182,27,26,5,1,0,2012-06-29,2012-07-02,0,,0,633,2012-06-29,21,2012-06-28,2012-07-02,2012-06-01,2012-06-29,2012-01-01,2012-04-01,2012-06-01,2012-06-25,2012-12-31,2012-06-30,2012-06-30,2012-07-01,2012-06-29,2012-07-01,2012-05,2012-07,1,3,2011,2013,0,0,0,0,0,0,2025-04-16 11:40:18.743739
20120701,2012-07-01,2012,7,1,st,2012-07,6,Sunday,July,3,2012-Q3,183,27,26,1,1,0,2012-06-29,2012-07-02,0,,0,634,2012-07-02,1,2012-06-29,2012-07-03,2012-07-02,2012-07-31,2012-01-01,2012-07-01,2012-07-01,2012-06-25,2012-12-31,2012-09-30,2012-07-31,2012-07-01,2012-06-30,2012-07-02,2012-06,2012-08,2,4,2011,2013,0,0,0,0,0,0,2025-04-16 11:40:18.743739
20120702,2012-07-02,2012,7,2,nd,2012-07,0,Monday,July,3,2012-Q3,184,28,27,2,0,1,2012-06-29,2012-07-03,0,,1,634,2012-07-02,1,2012-06-29,2012-07-03,2012-07-02,2012-07-31,2012-01-01,2012-07-01,2012-07-01,2012-07-02,2012-12-31,2012-09-30,2012-07-31,2012-07-08,2012-07-01,2012-07-03,2012-06,2012-08,2,4,2011,2013,0,0,0,0,0,0,2025-04-16 11:40:18.743739
20120703,2012-07-03,2012,7,3,rd,2012-07,1,Tuesday,July,3,2012-Q3,185,28,27,2,0,1,2012-07-02,2012-07-04,0,,1,635,2012-07-03,2,2012-07-02,2012-07-04,2012-07-02,2012-07-31,2012-01-01,2012-07-01,2012-07-01,2012-07-02,2012-12-31,2012-09-30,2012-07-31,2012-07-08,2012-07-02,2012-07-04,2012-06,2012-08,2,4,2011,2013,0,0,0,0,0,0,2025-04-16 11:40:18.743739
20120704,2012-07-04,2012,7,4,th,2012-07,2,Wednesday,July,3,2012-Q3,186,28,27,2,0,1,2012-07-03,2012-07-05,0,,1,636,2012-07-04,3,2012-07-03,2012-07-09,2012-07-02,2012-07-31,2012-01-01,2012-07-01,2012-07-01,2012-07-02,2012-12-31,2012-09-30,2012-07-31,2012-07-08,2012-07-03,2012-07-05,2012-06,2012-08,2,4,2011,2013,0,0,0,0,0,0,2025-04-16 11:40:18.743739
20120705,2012-07-05,2012,7,5,th,2012-07,3,Thursday,July,3,2012-Q3,187,28,27,2,0,1,2012-07-04,2012-07-06,1,Saints Cyril and Methodius Day,0,636,2012-07-04,3,2012-07-03,2012-07-09,2012-07-02,2012-07-31,2012-01-01,2012-07-01,2012-07-01,2012-07-02,2012-12-31,2012-09-30,2012-07-31,2012-07-08,2012-07-04,2012-07-06,2012-06,2012-08,2,4,2011,2013,0,0,0,0,0,0,2025-04-16 11:40:18.743739
